,Series_reference,Data_value,STATUS
21663,BDCQ.SEE3044A,18026.0,R
21664,BDCQ.SEE3044A,15776.0,R
21665,BDCQ.SEE3044A,17998.0,R
21666,BDCQ.SEE3044A,16842.0,R
21667,BDCQ.SEE3044A,17939.0,R
21668,BDCQ.SEE3044A,17718.0,R
21669,BDCQ.SEE3044A,17719.0,R
21670,BDCQ.SEE3044A,17814.0,R
21671,BDCQ.SEE3044A,17232.0,R
21672,BDCQ.SEE3044A,17561.0,F
21673,BDCQ.SEE3044A,17107.0,F
21674,BDCQ.SEE3044A,17389.0,F
21675,BDCQ.SEE3044A,17937.0,F
21676,BDCQ.SEE3044A,18100.0,F
21677,BDCQ.SEE3044A,17909.0,F
21678,BDCQ.SEE3045A,11168.0,F
21679,BDCQ.SEE3045A,11107.0,F
21680,BDCQ.SEE3045A,10376.0,F
21681,BDCQ.SEE3045A,10031.0,F
21682,BDCQ.SEE3045A,10132.0,F
21683,BDCQ.SEE3045A,10053.0,F
21684,BDCQ.SEE3045A,10107.0,F
21685,BDCQ.SEE3045A,9771.0,F
21686,BDCQ.SEE3045A,9884.0,F
21687,BDCQ.SEE3045A,9843.0,F
21688,BDCQ.SEE3045A,9851.0,F
21689,BDCQ.SEE3045A,9678.0,F
21690,BDCQ.SEE3045A,9779.0,F
21691,BDCQ.SEE3045A,9531.0,F
21692,BDCQ.SEE3045A,9729.0,F
21693,BDCQ.SEE3045A,10944.0,F
21694,BDCQ.SEE3045A,10930.0,F
21695,BDCQ.SEE3045A,10999.0,F
21696,BDCQ.SEE3045A,9738.0,F
21697,BDCQ.SEE3045A,9414.0,F
21698,BDCQ.SEE3045A,9542.0,F
21699,BDCQ.SEE3045A,9920.0,F
21700,BDCQ.SEE3045A,10069.0,F
21701,BDCQ.SEE3045A,9758.0,F
21702,BDCQ.SEE3045A,10035.0,F
21703,BDCQ.SEE3045A,10086.0,F
21704,BDCQ.SEE3045A,10158.0,F
21705,BDCQ.SEE3045A,9589.0,F
21706,BDCQ.SEE3045A,10032.0,F
21707,BDCQ.SEE3045A,10283.0,F
21708,BDCQ.SEE3045A,10374.0,F
21709,BDCQ.SEE3045A,10861.0,F
21710,BDCQ.SEE3045A,13150.0,F
21711,BDCQ.SEE3045A,13338.0,F
21712,BDCQ.SEE3045A,13286.0,F
21713,BDCQ.SEE3045A,13521.0,F
21714,BDCQ.SEE3045A,13775.0,F
21715,BDCQ.SEE3045A,11630.0,R
21716,BDCQ.SEE3045A,11910.0,R
21717,BDCQ.SEE3045A,13458.0,R
21718,BDCQ.SEE3045A,13725.0,R
21719,BDCQ.SEE3045A,13567.0,R
21720,BDCQ.SEE3045A,13733.0,R
21721,BDCQ.SEE3045A,13414.0,R
21722,BDCQ.SEE3045A,13391.0,R
21723,BDCQ.SEE3045A,13409.0,R
21724,BDCQ.SEE3045A,12055.0,R
21725,BDCQ.SEE3045A,11982.0,F
21726,BDCQ.SEE3045A,12128.0,F
21727,BDCQ.SEE3045A,13160.0,F
21728,BDCQ.SEE3045A,13350.0,F
21729,BDCQ.SEE3045A,13183.0,F
21730,BDCQ.SEE3045A,13763.0,F
21731,BDCQ.SEE3046A,37934.0,F
21732,BDCQ.SEE3046A,38398.0,F
21733,BDCQ.SEE3046A,38743.0,F
21734,BDCQ.SEE3046A,37985.0,F
21735,BDCQ.SEE3046A,38129.0,F
21736,BDCQ.SEE3046A,37948.0,F
21737,BDCQ.SEE3046A,38411.0,F
21738,BDCQ.SEE3046A,37523.0,F
21739,BDCQ.SEE3046A,38112.0,F
21740,BDCQ.SEE3046A,37561.0,F
21741,BDCQ.SEE3046A,38241.0,F
21742,BDCQ.SEE3046A,37695.0,F
21743,BDCQ.SEE3046A,37707.0,F
21744,BDCQ.SEE3046A,37816.0,F
21745,BDCQ.SEE3046A,38197.0,F
21746,BDCQ.SEE3046A,37708.0,F
21747,BDCQ.SEE3046A,37545.0,F
21748,BDCQ.SEE3046A,37942.0,F
21749,BDCQ.SEE3046A,38385.0,F
21750,BDCQ.SEE3046A,37647.0,F
21751,BDCQ.SEE3046A,37550.0,F
21752,BDCQ.SEE3046A,37777.0,F
21753,BDCQ.SEE3046A,38228.0,F
21754,BDCQ.SEE3046A,37722.0,F
21755,BDCQ.SEE3046A,38995.0,F
21756,BDCQ.SEE3046A,39125.0,F
21757,BDCQ.SEE3046A,40049.0,F
21758,BDCQ.SEE3046A,40309.0,F
21759,BDCQ.SEE3046A,41197.0,F
21760,BDCQ.SEE3046A,41233.0,F
21761,BDCQ.SEE3046A,42642.0,F
21762,BDCQ.SEE3046A,40993.0,F
21763,BDCQ.SEE3046A,41573.0,F
21764,BDCQ.SEE3046A,41917.0,F
21765,BDCQ.SEE3046A,42993.0,F
21766,BDCQ.SEE3046A,43034.0,F
21767,BDCQ.SEE3046A,43310.0,F
21768,BDCQ.SEE3046A,43729.0,R
21769,BDCQ.SEE3046A,44131.0,R
21770,BDCQ.SEE3046A,42517.0,R
21771,BDCQ.SEE3046A,42974.0,R
21772,BDCQ.SEE3046A,42249.0,R
21773,BDCQ.SEE3046A,44650.0,R
21774,BDCQ.SEE3046A,44679.0,R
21775,BDCQ.SEE3046A,44626.0,R
21776,BDCQ.SEE3046A,43087.0,R
21777,BDCQ.SEE3046A,43002.0,R
21778,BDCQ.SEE3046A,42917.0,F
21779,BDCQ.SEE3046A,42719.0,F
21780,BDCQ.SEE3046A,43861.0,F
21781,BDCQ.SEE3046A,45252.0,F
21782,BDCQ.SEE3046A,43897.0,F
21783,BDCQ.SEE3046A,42853.0,F
21784,BDCQ.SEE3047A,129777.0,F
21785,BDCQ.SEE3047A,130805.0,F
21786,BDCQ.SEE3047A,134260.0,F
21787,BDCQ.SEE3047A,126278.0,F
21788,BDCQ.SEE3047A,130771.0,F
21789,BDCQ.SEE3047A,129648.0,F
21790,BDCQ.SEE3047A,132267.0,F
21791,BDCQ.SEE3047A,131506.0,F
21792,BDCQ.SEE3047A,136475.0,F
21793,BDCQ.SEE3047A,132844.0,F
21794,BDCQ.SEE3047A,135223.0,F
21795,BDCQ.SEE3047A,133103.0,F
21796,BDCQ.SEE3047A,135813.0,F
21797,BDCQ.SEE3047A,140128.0,F
21798,BDCQ.SEE3047A,139880.0,F
21799,BDCQ.SEE3047A,136149.0,F
21800,BDCQ.SEE3047A,137183.0,F
21801,BDCQ.SEE3047A,136658.0,F
21802,BDCQ.SEE3047A,139386.0,F
21803,BDCQ.SEE3047A,137859.0,F
21804,BDCQ.SEE3047A,141126.0,F
21805,BDCQ.SEE3047A,142759.0,F
21806,BDCQ.SEE3047A,144509.0,F
21807,BDCQ.SEE3047A,140420.0,F
21808,BDCQ.SEE3047A,144059.0,F
21809,BDCQ.SEE3047A,147446.0,F
21810,BDCQ.SEE3047A,148018.0,F
21811,BDCQ.SEE3047A,144736.0,F
21812,BDCQ.SEE3047A,143716.0,F
21813,BDCQ.SEE3047A,143676.0,F
21814,BDCQ.SEE3047A,146434.0,F
21815,BDCQ.SEE3047A,146450.0,F
21816,BDCQ.SEE3047A,150509.0,F
21817,BDCQ.SEE3047A,150223.0,F
21818,BDCQ.SEE3047A,156105.0,F
21819,BDCQ.SEE3047A,151235.0,F
21820,BDCQ.SEE3047A,150184.0,F
21821,BDCQ.SEE3047A,152563.0,R
21822,BDCQ.SEE3047A,160279.0,R
21823,BDCQ.SEE3047A,152418.0,R
21824,BDCQ.SEE3047A,152346.0,R
21825,BDCQ.SEE3047A,161058.0,R
21826,BDCQ.SEE3047A,167420.0,R
21827,BDCQ.SEE3047A,161423.0,R
21828,BDCQ.SEE3047A,164052.0,R
21829,BDCQ.SEE3047A,171441.0,R
21830,BDCQ.SEE3047A,172245.0,R
21831,BDCQ.SEE3047A,173684.0,F
21832,BDCQ.SEE3047A,170817.0,F
21833,BDCQ.SEE3047A,172557.0,F
21834,BDCQ.SEE3047A,166703.0,F
21835,BDCQ.SEE3047A,160849.0,F
21836,BDCQ.SEE3047A,158746.0,F
21837,BDCQ.SEE3048A,8656.0,F
21838,BDCQ.SEE3048A,8710.0,F
21839,BDCQ.SEE3048A,9039.0,F
21840,BDCQ.SEE3048A,9015.0,F
21841,BDCQ.SEE3048A,8942.0,F
21842,BDCQ.SEE3048A,8928.0,F
21843,BDCQ.SEE3048A,9183.0,F
21844,BDCQ.SEE3048A,8875.0,F
21845,BDCQ.SEE3048A,8669.0,F
21846,BDCQ.SEE3048A,8784.0,F
21847,BDCQ.SEE3048A,9119.0,F
21848,BDCQ.SEE3048A,9113.0,F
21849,BDCQ.SEE3048A,9082.0,F
21850,BDCQ.SEE3048A,9071.0,F
21851,BDCQ.SEE3048A,9354.0,F
21852,BDCQ.SEE3048A,9119.0,F
21853,BDCQ.SEE3048A,9006.0,F
21854,BDCQ.SEE3048A,9122.0,F
21855,BDCQ.SEE3048A,9373.0,F
21856,BDCQ.SEE3048A,9232.0,F
21857,BDCQ.SEE3048A,9246.0,F
21858,BDCQ.SEE3048A,9270.0,F
21859,BDCQ.SEE3048A,9552.0,F
21860,BDCQ.SEE3048A,9559.0,F
21861,BDCQ.SEE3048A,9542.0,F
21862,BDCQ.SEE3048A,9512.0,F
21863,BDCQ.SEE3048A,9816.0,F
21864,BDCQ.SEE3048A,9920.0,F
21865,BDCQ.SEE3048A,9627.0,F
21866,BDCQ.SEE3048A,9991.0,F
21867,BDCQ.SEE3048A,10042.0,F
21868,BDCQ.SEE3048A,9959.0,F
21869,BDCQ.SEE3048A,9909.0,F
21870,BDCQ.SEE3048A,9948.0,F
21871,BDCQ.SEE3048A,10331.0,F
21872,BDCQ.SEE3048A,10347.0,F
21873,BDCQ.SEE3048A,10254.0,F
21874,BDCQ.SEE3048A,10427.0,R
21875,BDCQ.SEE3048A,10610.0,R
21876,BDCQ.SEE3048A,10763.0,R
21877,BDCQ.SEE3048A,10323.0,R
21878,BDCQ.SEE3048A,10507.0,R
21879,BDCQ.SEE3048A,10789.0,R
21880,BDCQ.SEE3048A,10688.0,R
21881,BDCQ.SEE3048A,10389.0,R
21882,BDCQ.SEE3048A,10287.0,R
21883,BDCQ.SEE3048A,10496.0,R
21884,BDCQ.SEE3048A,10495.0,F
21885,BDCQ.SEE3048A,11089.0,F
21886,BDCQ.SEE3048A,10227.0,F
21887,BDCQ.SEE3048A,10463.0,F
21888,BDCQ.SEE3048A,10669.0,F
21889,BDCQ.SEE3048A,11288.0,F
21890,BDCQ.SEE3049A,2414.0,F
21891,BDCQ.SEE3049A,2391.0,F
21892,BDCQ.SEE3049A,2477.0,F
21893,BDCQ.SEE3049A,2468.0,F
21894,BDCQ.SEE3049A,2321.0,F
21895,BDCQ.SEE3049A,2292.0,F
21896,BDCQ.SEE3049A,2486.0,F
21897,BDCQ.SEE3049A,2424.0,F
21898,BDCQ.SEE3049A,2436.0,F
21899,BDCQ.SEE3049A,2403.0,F
21900,BDCQ.SEE3049A,2561.0,F
21901,BDCQ.SEE3049A,2508.0,F
21902,BDCQ.SEE3049A,2509.0,F
21903,BDCQ.SEE3049A,2478.0,F
21904,BDCQ.SEE3049A,2504.0,F
21905,BDCQ.SEE3049A,2516.0,F
21906,BDCQ.SEE3049A,2437.0,F
21907,BDCQ.SEE3049A,2377.0,F
21908,BDCQ.SEE3049A,2483.0,F
21909,BDCQ.SEE3049A,2477.0,F
21910,BDCQ.SEE3049A,2443.0,F
21911,BDCQ.SEE3049A,2453.0,F
21912,BDCQ.SEE3049A,2497.0,F
21913,BDCQ.SEE3049A,2467.0,F
21914,BDCQ.SEE3049A,2426.0,F
21915,BDCQ.SEE3049A,2496.0,F
21916,BDCQ.SEE3049A,2697.0,F
21917,BDCQ.SEE3049A,2621.0,F
21918,BDCQ.SEE3049A,2556.0,F
21919,BDCQ.SEE3049A,2589.0,F
21920,BDCQ.SEE3049A,2735.0,F
21921,BDCQ.SEE3049A,2612.0,F
21922,BDCQ.SEE3049A,2581.0,F
21923,BDCQ.SEE3049A,2754.0,F
21924,BDCQ.SEE3049A,2812.0,F
21925,BDCQ.SEE3049A,2774.0,F
21926,BDCQ.SEE3049A,2678.0,F
21927,BDCQ.SEE3049A,2737.0,R
21928,BDCQ.SEE3049A,2798.0,R
21929,BDCQ.SEE3049A,2825.0,R
21930,BDCQ.SEE3049A,2833.0,R
21931,BDCQ.SEE3049A,2839.0,R
21932,BDCQ.SEE3049A,2986.0,R
21933,BDCQ.SEE3049A,3055.0,R
21934,BDCQ.SEE3049A,3022.0,R
21935,BDCQ.SEE3049A,3032.0,R
21936,BDCQ.SEE3049A,3132.0,R
21937,BDCQ.SEE3049A,3085.0,F
21938,BDCQ.SEE3049A,3098.0,F
21939,BDCQ.SEE3049A,3033.0,F
21940,BDCQ.SEE3049A,3090.0,F
21941,BDCQ.SEE3049A,3067.0,F
21942,BDCQ.SEE3049A,3001.0,F
21943,BDCQ.SEE3050A,2448.0,F
21944,BDCQ.SEE3050A,2258.0,F
21945,BDCQ.SEE3050A,2418.0,F
21946,BDCQ.SEE3050A,2724.0,F
21947,BDCQ.SEE3050A,2685.0,F
21948,BDCQ.SEE3050A,2597.0,F
21949,BDCQ.SEE3050A,2672.0,F
21950,BDCQ.SEE3050A,2738.0,F
21951,BDCQ.SEE3050A,2683.0,F
21952,BDCQ.SEE3050A,2393.0,F
21953,BDCQ.SEE3050A,2549.0,F
21954,BDCQ.SEE3050A,2639.0,F
21955,BDCQ.SEE3050A,2580.0,F
21956,BDCQ.SEE3050A,2391.0,F
21957,BDCQ.SEE3050A,2574.0,F
21958,BDCQ.SEE3050A,2646.0,F
21959,BDCQ.SEE3050A,2594.0,F
21960,BDCQ.SEE3050A,2415.0,F
21961,BDCQ.SEE3050A,2598.0,F
21962,BDCQ.SEE3050A,2722.0,F
21963,BDCQ.SEE3050A,2671.0,F
21964,BDCQ.SEE3050A,2529.0,F
21965,BDCQ.SEE3050A,2701.0,F
21966,BDCQ.SEE3050A,2780.0,F
21967,BDCQ.SEE3050A,2764.0,F
21968,BDCQ.SEE3050A,2541.0,F
21969,BDCQ.SEE3050A,2688.0,F
21970,BDCQ.SEE3050A,2808.0,F
21971,BDCQ.SEE3050A,2691.0,F
21972,BDCQ.SEE3050A,2609.0,F
21973,BDCQ.SEE3050A,2961.0,F
21974,BDCQ.SEE3050A,3029.0,F
21975,BDCQ.SEE3050A,2807.0,F
21976,BDCQ.SEE3050A,2682.0,F
21977,BDCQ.SEE3050A,2817.0,F
21978,BDCQ.SEE3050A,2779.0,F
21979,BDCQ.SEE3050A,2692.0,F
21980,BDCQ.SEE3050A,2635.0,R
21981,BDCQ.SEE3050A,2811.0,R
21982,BDCQ.SEE3050A,2945.0,R
21983,BDCQ.SEE3050A,2818.0,R
21984,BDCQ.SEE3050A,2731.0,R
21985,BDCQ.SEE3050A,2849.0,R
21986,BDCQ.SEE3050A,2795.0,R
21987,BDCQ.SEE3050A,2840.0,R
21988,BDCQ.SEE3050A,2770.0,R
21989,BDCQ.SEE3050A,2829.0,R
21990,BDCQ.SEE3050A,2959.0,F
21991,BDCQ.SEE3050A,2857.0,F
21992,BDCQ.SEE3050A,2768.0,F
21993,BDCQ.SEE3050A,2894.0,F
21994,BDCQ.SEE3050A,2931.0,F
21995,BDCQ.SEE3050A,2772.0,F
21996,BDCQ.SEE3051A,15541.0,F
21997,BDCQ.SEE3051A,13860.0,F
21998,BDCQ.SEE3051A,14446.0,F
21999,BDCQ.SEE3051A,15876.0,F
22000,BDCQ.SEE3051A,16152.0,F
22001,BDCQ.SEE3051A,14535.0,F
22002,BDCQ.SEE3051A,15327.0,F
22003,BDCQ.SEE3051A,16444.0,F
22004,BDCQ.SEE3051A,16409.0,F
22005,BDCQ.SEE3051A,14957.0,F
22006,BDCQ.SEE3051A,16151.0,F
22007,BDCQ.SEE3051A,17172.0,F
22008,BDCQ.SEE3051A,17167.0,F
22009,BDCQ.SEE3051A,15369.0,F
22010,BDCQ.SEE3051A,16150.0,F
22011,BDCQ.SEE3051A,17268.0,F
22012,BDCQ.SEE3051A,17025.0,F
22013,BDCQ.SEE3051A,15473.0,F
22014,BDCQ.SEE3051A,16445.0,F
22015,BDCQ.SEE3051A,17436.0,F
22016,BDCQ.SEE3051A,17257.0,F
22017,BDCQ.SEE3051A,15942.0,F
22018,BDCQ.SEE3051A,16948.0,F
22019,BDCQ.SEE3051A,18073.0,F
22020,BDCQ.SEE3051A,18367.0,F
22021,BDCQ.SEE3051A,16657.0,F
22022,BDCQ.SEE3051A,17993.0,F
22023,BDCQ.SEE3051A,19024.0,F
22024,BDCQ.SEE3051A,19048.0,F
22025,BDCQ.SEE3051A,17825.0,F
22026,BDCQ.SEE3051A,19107.0,F
22027,BDCQ.SEE3051A,20112.0,F
22028,BDCQ.SEE3051A,19831.0,F
22029,BDCQ.SEE3051A,18349.0,F
22030,BDCQ.SEE3051A,19866.0,F
22031,BDCQ.SEE3051A,20629.0,F
22032,BDCQ.SEE3051A,20510.0,F
22033,BDCQ.SEE3051A,19417.0,R
22034,BDCQ.SEE3051A,20310.0,R
22035,BDCQ.SEE3051A,21705.0,R
22036,BDCQ.SEE3051A,21664.0,R
22037,BDCQ.SEE3051A,20596.0,R
22038,BDCQ.SEE3051A,21471.0,R
22039,BDCQ.SEE3051A,21933.0,R
22040,BDCQ.SEE3051A,21294.0,R
22041,BDCQ.SEE3051A,20716.0,R
22042,BDCQ.SEE3051A,20227.0,R
22043,BDCQ.SEE3051A,21162.0,F
22044,BDCQ.SEE3051A,21178.0,F
22045,BDCQ.SEE3051A,20834.0,F
22046,BDCQ.SEE3051A,20922.0,F
22047,BDCQ.SEE3051A,22169.0,F
22048,BDCQ.SEE3051A,21899.0,F
22049,BDCQ.SEE3052A,22854.0,F
22050,BDCQ.SEE3052A,22684.0,F
22051,BDCQ.SEE3052A,22969.0,F
22052,BDCQ.SEE3052A,22133.0,F
22053,BDCQ.SEE3052A,22643.0,F
22054,BDCQ.SEE3052A,22162.0,F
22055,BDCQ.SEE3052A,22543.0,F
22056,BDCQ.SEE3052A,22337.0,F
22057,BDCQ.SEE3052A,22878.0,F
22058,BDCQ.SEE3052A,22409.0,F
22059,BDCQ.SEE3052A,22702.0,F
22060,BDCQ.SEE3052A,22362.0,F
22061,BDCQ.SEE3052A,22676.0,F
22062,BDCQ.SEE3052A,22460.0,F
22063,BDCQ.SEE3052A,22777.0,F
22064,BDCQ.SEE3052A,22521.0,F
22065,BDCQ.SEE3052A,22475.0,F
22066,BDCQ.SEE3052A,22368.0,F
22067,BDCQ.SEE3052A,22768.0,F
22068,BDCQ.SEE3052A,22922.0,F
22069,BDCQ.SEE3052A,23162.0,F
22070,BDCQ.SEE3052A,23126.0,F
22071,BDCQ.SEE3052A,23287.0,F
22072,BDCQ.SEE3052A,23434.0,F
22073,BDCQ.SEE3052A,24081.0,F
22074,BDCQ.SEE3052A,23965.0,F
22075,BDCQ.SEE3052A,23831.0,F
22076,BDCQ.SEE3052A,23596.0,F
22077,BDCQ.SEE3052A,23843.0,F
22078,BDCQ.SEE3052A,23513.0,F
22079,BDCQ.SEE3052A,23723.0,F
22080,BDCQ.SEE3052A,24059.0,F
22081,BDCQ.SEE3052A,24565.0,F
22082,BDCQ.SEE3052A,24201.0,F
22083,BDCQ.SEE3052A,24675.0,F
22084,BDCQ.SEE3052A,25001.0,F
22085,BDCQ.SEE3052A,24832.0,F
22086,BDCQ.SEE3052A,24810.0,R
22087,BDCQ.SEE3052A,25305.0,R
22088,BDCQ.SEE3052A,24579.0,R
22089,BDCQ.SEE3052A,25218.0,R
22090,BDCQ.SEE3052A,25278.0,R
22091,BDCQ.SEE3052A,25640.0,R
22092,BDCQ.SEE3052A,25446.0,R
22093,BDCQ.SEE3052A,25459.0,R
22094,BDCQ.SEE3052A,25118.0,R
22095,BDCQ.SEE3052A,26277.0,R
22096,BDCQ.SEE3052A,26072.0,F
22097,BDCQ.SEE3052A,26454.0,F
22098,BDCQ.SEE3052A,25852.0,F
22099,BDCQ.SEE3052A,26322.0,F
22100,BDCQ.SEE3052A,25723.0,F
22101,BDCQ.SEE3052A,26104.0,F
22102,BDCQ.SEE3053A,18798.0,F
22103,BDCQ.SEE3053A,19263.0,F
22104,BDCQ.SEE3053A,18635.0,F
22105,BDCQ.SEE3053A,18523.0,F
22106,BDCQ.SEE3053A,18914.0,F
22107,BDCQ.SEE3053A,18728.0,F
22108,BDCQ.SEE3053A,18439.0,F
22109,BDCQ.SEE3053A,18589.0,F
22110,BDCQ.SEE3053A,19226.0,F
22111,BDCQ.SEE3053A,19133.0,F
22112,BDCQ.SEE3053A,19276.0,F
22113,BDCQ.SEE3053A,19906.0,F
22114,BDCQ.SEE3053A,19754.0,F
22115,BDCQ.SEE3053A,19519.0,F
22116,BDCQ.SEE3053A,19454.0,F
22117,BDCQ.SEE3053A,19961.0,F
22118,BDCQ.SEE3053A,20220.0,F
22119,BDCQ.SEE3053A,19893.0,F
22120,BDCQ.SEE3053A,20003.0,F
22121,BDCQ.SEE3053A,20702.0,F
22122,BDCQ.SEE3053A,20516.0,F
22123,BDCQ.SEE3053A,20332.0,F
22124,BDCQ.SEE3053A,20320.0,F
22125,BDCQ.SEE3053A,20879.0,F
22126,BDCQ.SEE3053A,20886.0,F
22127,BDCQ.SEE3053A,20529.0,F
22128,BDCQ.SEE3053A,20509.0,F
22129,BDCQ.SEE3053A,21584.0,F
22130,BDCQ.SEE3053A,21718.0,F
22131,BDCQ.SEE3053A,21113.0,F
22132,BDCQ.SEE3053A,21081.0,F
22133,BDCQ.SEE3053A,21740.0,F
22134,BDCQ.SEE3053A,21322.0,F
22135,BDCQ.SEE3053A,20860.0,F
22136,BDCQ.SEE3053A,21264.0,F
22137,BDCQ.SEE3053A,21806.0,F
22138,BDCQ.SEE3053A,21826.0,F
22139,BDCQ.SEE3053A,21861.0,R
22140,BDCQ.SEE3053A,21569.0,R
22141,BDCQ.SEE3053A,21739.0,R
22142,BDCQ.SEE3053A,21424.0,R
22143,BDCQ.SEE3053A,21439.0,R
22144,BDCQ.SEE3053A,21368.0,R
22145,BDCQ.SEE3053A,21439.0,R
22146,BDCQ.SEE3053A,21282.0,R
22147,BDCQ.SEE3053A,21167.0,R
22148,BDCQ.SEE3053A,21754.0,R
22149,BDCQ.SEE3053A,22030.0,F
22150,BDCQ.SEE3053A,22692.0,F
22151,BDCQ.SEE3053A,22600.0,F
22152,BDCQ.SEE3053A,22599.0,F
22153,BDCQ.SEE3053A,22402.0,F
22154,BDCQ.SEE3053A,22584.0,F
22155,BDCQ.SEE3054A,1295.0,F
22156,BDCQ.SEE3054A,1211.0,F
22157,BDCQ.SEE3054A,1293.0,F
22158,BDCQ.SEE3054A,1384.0,F
22159,BDCQ.SEE3054A,1247.0,F
22160,BDCQ.SEE3054A,1188.0,F
22161,BDCQ.SEE3054A,1341.0,F
22162,BDCQ.SEE3054A,1328.0,F
22163,BDCQ.SEE3054A,1219.0,F
22164,BDCQ.SEE3054A,1182.0,F
22165,BDCQ.SEE3054A,1331.0,F
22166,BDCQ.SEE3054A,1372.0,F
22167,BDCQ.SEE3054A,1238.0,F
22168,BDCQ.SEE3054A,1152.0,F
22169,BDCQ.SEE3054A,1291.0,F
22170,BDCQ.SEE3054A,1338.0,F
22171,BDCQ.SEE3054A,1239.0,F
22172,BDCQ.SEE3054A,1134.0,F
22173,BDCQ.SEE3054A,1306.0,F
22174,BDCQ.SEE3054A,1457.0,F
22175,BDCQ.SEE3054A,1262.0,F
22176,BDCQ.SEE3054A,1209.0,F
22177,BDCQ.SEE3054A,1312.0,F
22178,BDCQ.SEE3054A,1270.0,F
22179,BDCQ.SEE3054A,1246.0,F
22180,BDCQ.SEE3054A,1183.0,F
22181,BDCQ.SEE3054A,1320.0,F
22182,BDCQ.SEE3054A,1416.0,F
22183,BDCQ.SEE3054A,1364.0,F
22184,BDCQ.SEE3054A,1274.0,F
22185,BDCQ.SEE3054A,1408.0,F
22186,BDCQ.SEE3054A,1480.0,F
22187,BDCQ.SEE3054A,1382.0,F
22188,BDCQ.SEE3054A,1291.0,F
22189,BDCQ.SEE3054A,1480.0,F
22190,BDCQ.SEE3054A,1530.0,F
22191,BDCQ.SEE3054A,1405.0,F
22192,BDCQ.SEE3054A,1357.0,R
22193,BDCQ.SEE3054A,1376.0,R
22194,BDCQ.SEE3054A,1486.0,R
22195,BDCQ.SEE3054A,1444.0,R
22196,BDCQ.SEE3054A,1188.0,R
22197,BDCQ.SEE3054A,1264.0,R
22198,BDCQ.SEE3054A,1245.0,R
22199,BDCQ.SEE3054A,1176.0,R
22200,BDCQ.SEE3054A,1153.0,R
22201,BDCQ.SEE3054A,1295.0,R
22202,BDCQ.SEE3054A,1279.0,F
22203,BDCQ.SEE3054A,1201.0,F
22204,BDCQ.SEE3054A,1186.0,F
22205,BDCQ.SEE3054A,1357.0,F
22206,BDCQ.SEE3054A,1371.0,F
22207,BDCQ.SEE3054A,1308.0,F
22208,BDCQ.SEE3055A,4437.0,F
22209,BDCQ.SEE3055A,4521.0,F
22210,BDCQ.SEE3055A,4689.0,F
22211,BDCQ.SEE3055A,4507.0,F
22212,BDCQ.SEE3055A,4283.0,F
22213,BDCQ.SEE3055A,4276.0,F
22214,BDCQ.SEE3055A,4303.0,F
22215,BDCQ.SEE3055A,4359.0,F
22216,BDCQ.SEE3055A,4496.0,F
22217,BDCQ.SEE3055A,4257.0,F
22218,BDCQ.SEE3055A,4321.0,F
22219,BDCQ.SEE3055A,4309.0,F
22220,BDCQ.SEE3055A,4262.0,F
22221,BDCQ.SEE3055A,4025.0,F
22222,BDCQ.SEE3055A,3929.0,F
22223,BDCQ.SEE3055A,3919.0,F
22224,BDCQ.SEE3055A,3818.0,F
22225,BDCQ.SEE3055A,3588.0,F
22226,BDCQ.SEE3055A,3504.0,F
22227,BDCQ.SEE3055A,3555.0,F
22228,BDCQ.SEE3055A,3433.0,F
22229,BDCQ.SEE3055A,3339.0,F
22230,BDCQ.SEE3055A,3334.0,F
22231,BDCQ.SEE3055A,3319.0,F
22232,BDCQ.SEE3055A,3058.0,F
22233,BDCQ.SEE3055A,2829.0,F
22234,BDCQ.SEE3055A,3173.0,F
22235,BDCQ.SEE3055A,3270.0,F
22236,BDCQ.SEE3055A,3056.0,F
22237,BDCQ.SEE3055A,3069.0,F
22238,BDCQ.SEE3055A,3253.0,F
22239,BDCQ.SEE3055A,3254.0,F
22240,BDCQ.SEE3055A,3205.0,F
22241,BDCQ.SEE3055A,3192.0,F
22242,BDCQ.SEE3055A,3346.0,F
22243,BDCQ.SEE3055A,3422.0,F
22244,BDCQ.SEE3055A,3421.0,F
22245,BDCQ.SEE3055A,3438.0,R
22246,BDCQ.SEE3055A,3560.0,R
22247,BDCQ.SEE3055A,3753.0,R
22248,BDCQ.SEE3055A,3510.0,R
22249,BDCQ.SEE3055A,3364.0,R
22250,BDCQ.SEE3055A,3496.0,R
22251,BDCQ.SEE3055A,3506.0,R
22252,BDCQ.SEE3055A,3449.0,R
22253,BDCQ.SEE3055A,3595.0,R
22254,BDCQ.SEE3055A,3512.0,R
22255,BDCQ.SEE3055A,3703.0,F
22256,BDCQ.SEE3055A,5368.0,F
22257,BDCQ.SEE3055A,3421.0,F
22258,BDCQ.SEE3055A,3542.0,F
22259,BDCQ.SEE3055A,3578.0,F
22260,BDCQ.SEE3055A,3791.0,F
22261,BDCQ.SEE3056A,6480.0,F
22262,BDCQ.SEE3056A,6289.0,F
22263,BDCQ.SEE3056A,6419.0,F
22264,BDCQ.SEE3056A,6288.0,F
22265,BDCQ.SEE3056A,6409.0,F
22266,BDCQ.SEE3056A,6264.0,F
22267,BDCQ.SEE3056A,6334.0,F
22268,BDCQ.SEE3056A,5962.0,F
22269,BDCQ.SEE3056A,5955.0,F
