Series_reference,Data_value,STATUS
BDCQ.SEE3039A,9546.0,R
BDCQ.SEE3039A,9169.0,R
BDCQ.SEE3039A,9400.0,R
BDCQ.SEE3039A,9392.0,R
BDCQ.SEE3039A,9390.0,R
BDCQ.SEE3039A,9704.0,F
BDCQ.SEE3039A,9624.0,F
BDCQ.SEE3039A,9419.0,F
BDCQ.SEE3039A,9633.0,F
BDCQ.SEE3039A,9640.0,F
BDCQ.SEE3039A,9634.0,F
BDCQ.SEE3040A,42110.0,F
BDCQ.SEE3040A,42406.0,F
BDCQ.SEE3040A,43280.0,F
BDCQ.SEE3040A,42243.0,F
BDCQ.SEE3040A,42558.0,F
BDCQ.SEE3040A,42520.0,F
BDCQ.SEE3040A,42955.0,F
BDCQ.SEE3040A,42090.0,F
BDCQ.SEE3040A,42827.0,F
BDCQ.SEE3040A,43249.0,F
BDCQ.SEE3040A,43245.0,F
BDCQ.SEE3040A,42171.0,F
BDCQ.SEE3040A,43153.0,F
BDCQ.SEE3040A,43148.0,F
BDCQ.SEE3040A,44023.0,F
BDCQ.SEE3040A,43224.0,F
BDCQ.SEE3040A,43928.0,F
BDCQ.SEE3040A,43499.0,F
BDCQ.SEE3040A,44122.0,F
BDCQ.SEE3040A,43746.0,F
BDCQ.SEE3040A,44234.0,F
BDCQ.SEE3040A,44419.0,F
BDCQ.SEE3040A,45277.0,F
BDCQ.SEE3040A,44694.0,F
BDCQ.SEE3040A,45286.0,F
BDCQ.SEE3040A,45451.0,F
BDCQ.SEE3040A,45387.0,F
BDCQ.SEE3040A,44222.0,F
BDCQ.SEE3040A,47146.0,F
BDCQ.SEE3040A,45861.0,F
BDCQ.SEE3040A,46423.0,F
BDCQ.SEE3040A,46930.0,F
BDCQ.SEE3040A,47285.0,F
BDCQ.SEE3040A,47330.0,F
BDCQ.SEE3040A,48340.0,F
BDCQ.SEE3040A,47869.0,F
BDCQ.SEE3040A,47675.0,F
BDCQ.SEE3040A,47489.0,R
BDCQ.SEE3040A,48193.0,R
BDCQ.SEE3040A,45312.0,R
BDCQ.SEE3040A,48137.0,R
BDCQ.SEE3040A,46676.0,R
BDCQ.SEE3040A,46652.0,R
BDCQ.SEE3040A,46953.0,R
BDCQ.SEE3040A,46255.0,R
BDCQ.SEE3040A,44982.0,R
BDCQ.SEE3040A,47723.0,R
BDCQ.SEE3040A,47027.0,F
BDCQ.SEE3040A,47260.0,F
BDCQ.SEE3040A,45184.0,F
BDCQ.SEE3040A,46446.0,F
BDCQ.SEE3040A,45619.0,F
BDCQ.SEE3040A,46265.0,F
BDCQ.SEE3041A,5046.0,F
BDCQ.SEE3041A,4996.0,F
BDCQ.SEE3041A,5206.0,F
BDCQ.SEE3041A,5357.0,F
BDCQ.SEE3041A,5197.0,F
BDCQ.SEE3041A,5164.0,F
BDCQ.SEE3041A,5373.0,F
BDCQ.SEE3041A,5144.0,F
BDCQ.SEE3041A,4940.0,F
BDCQ.SEE3041A,5021.0,F
BDCQ.SEE3041A,5235.0,F
BDCQ.SEE3041A,5213.0,F
BDCQ.SEE3041A,4998.0,F
BDCQ.SEE3041A,5037.0,F
BDCQ.SEE3041A,5241.0,F
BDCQ.SEE3041A,5182.0,F
BDCQ.SEE3041A,5137.0,F
BDCQ.SEE3041A,5079.0,F
BDCQ.SEE3041A,5269.0,F
BDCQ.SEE3041A,5166.0,F
BDCQ.SEE3041A,5083.0,F
BDCQ.SEE3041A,5030.0,F
BDCQ.SEE3041A,5088.0,F
BDCQ.SEE3041A,5060.0,F
BDCQ.SEE3041A,5178.0,F
BDCQ.SEE3041A,5269.0,F
BDCQ.SEE3041A,5316.0,F
BDCQ.SEE3041A,5275.0,F
BDCQ.SEE3041A,5080.0,F
BDCQ.SEE3041A,5037.0,F
BDCQ.SEE3041A,5251.0,F
BDCQ.SEE3041A,5170.0,F
BDCQ.SEE3041A,4887.0,F
BDCQ.SEE3041A,4919.0,F
BDCQ.SEE3041A,5210.0,F
BDCQ.SEE3041A,5178.0,F
BDCQ.SEE3041A,4998.0,F
BDCQ.SEE3041A,5246.0,R
BDCQ.SEE3041A,5475.0,R
BDCQ.SEE3041A,5270.0,R
BDCQ.SEE3041A,5158.0,R
BDCQ.SEE3041A,5262.0,R
BDCQ.SEE3041A,5524.0,R
BDCQ.SEE3041A,5379.0,R
BDCQ.SEE3041A,5372.0,R
BDCQ.SEE3041A,5185.0,R
BDCQ.SEE3041A,5498.0,R
BDCQ.SEE3041A,5574.0,F
BDCQ.SEE3041A,5187.0,F
BDCQ.SEE3041A,5223.0,F
BDCQ.SEE3041A,5482.0,F
BDCQ.SEE3041A,5179.0,F
BDCQ.SEE3041A,5127.0,F
BDCQ.SEE3042A,7369.0,F
BDCQ.SEE3042A,7430.0,F
BDCQ.SEE3042A,7448.0,F
BDCQ.SEE3042A,7111.0,F
BDCQ.SEE3042A,7178.0,F
BDCQ.SEE3042A,7189.0,F
BDCQ.SEE3042A,7470.0,F
BDCQ.SEE3042A,7116.0,F
BDCQ.SEE3042A,7287.0,F
BDCQ.SEE3042A,7158.0,F
BDCQ.SEE3042A,7369.0,F
BDCQ.SEE3042A,7181.0,F
BDCQ.SEE3042A,7244.0,F
BDCQ.SEE3042A,7280.0,F
BDCQ.SEE3042A,7461.0,F
BDCQ.SEE3042A,7260.0,F
BDCQ.SEE3042A,7373.0,F
BDCQ.SEE3042A,7341.0,F
BDCQ.SEE3042A,7373.0,F
BDCQ.SEE3042A,7434.0,F
BDCQ.SEE3042A,7488.0,F
BDCQ.SEE3042A,7549.0,F
BDCQ.SEE3042A,7798.0,F
BDCQ.SEE3042A,7609.0,F
BDCQ.SEE3042A,7668.0,F
BDCQ.SEE3042A,7609.0,F
BDCQ.SEE3042A,7833.0,F
BDCQ.SEE3042A,7658.0,F
BDCQ.SEE3042A,7666.0,F
BDCQ.SEE3042A,7859.0,F
BDCQ.SEE3042A,8279.0,F
BDCQ.SEE3042A,8152.0,F
BDCQ.SEE3042A,8067.0,F
BDCQ.SEE3042A,8111.0,F
BDCQ.SEE3042A,8315.0,F
BDCQ.SEE3042A,8246.0,F
BDCQ.SEE3042A,8247.0,F
BDCQ.SEE3042A,8423.0,R
BDCQ.SEE3042A,8747.0,R
BDCQ.SEE3042A,8901.0,R
BDCQ.SEE3042A,9034.0,R
BDCQ.SEE3042A,9212.0,R
BDCQ.SEE3042A,9375.0,R
BDCQ.SEE3042A,9271.0,R
BDCQ.SEE3042A,8782.0,R
BDCQ.SEE3042A,8781.0,R
BDCQ.SEE3042A,9167.0,R
BDCQ.SEE3042A,8833.0,F
BDCQ.SEE3042A,8850.0,F
BDCQ.SEE3042A,9031.0,F
BDCQ.SEE3042A,9435.0,F
BDCQ.SEE3042A,9206.0,F
BDCQ.SEE3042A,9964.0,F
BDCQ.SEE3043A,10591.0,F
BDCQ.SEE3043A,10285.0,F
BDCQ.SEE3043A,10393.0,F
BDCQ.SEE3043A,10183.0,F
BDCQ.SEE3043A,10352.0,F
BDCQ.SEE3043A,10140.0,F
BDCQ.SEE3043A,10296.0,F
BDCQ.SEE3043A,10056.0,F
BDCQ.SEE3043A,10315.0,F
BDCQ.SEE3043A,10404.0,F
BDCQ.SEE3043A,10535.0,F
BDCQ.SEE3043A,10358.0,F
BDCQ.SEE3043A,10523.0,F
BDCQ.SEE3043A,10503.0,F
BDCQ.SEE3043A,10846.0,F
BDCQ.SEE3043A,10510.0,F
BDCQ.SEE3043A,10966.0,F
BDCQ.SEE3043A,10931.0,F
BDCQ.SEE3043A,11152.0,F
BDCQ.SEE3043A,10964.0,F
BDCQ.SEE3043A,11285.0,F
BDCQ.SEE3043A,11127.0,F
BDCQ.SEE3043A,11429.0,F
BDCQ.SEE3043A,11256.0,F
BDCQ.SEE3043A,11676.0,F
BDCQ.SEE3043A,11745.0,F
BDCQ.SEE3043A,11919.0,F
BDCQ.SEE3043A,11852.0,F
BDCQ.SEE3043A,11930.0,F
BDCQ.SEE3043A,11750.0,F
BDCQ.SEE3043A,12068.0,F
BDCQ.SEE3043A,11900.0,F
BDCQ.SEE3043A,12023.0,F
BDCQ.SEE3043A,11957.0,F
BDCQ.SEE3043A,12477.0,F
BDCQ.SEE3043A,12525.0,F
BDCQ.SEE3043A,12459.0,F
BDCQ.SEE3043A,12508.0,R
BDCQ.SEE3043A,12729.0,R
BDCQ.SEE3043A,12819.0,R
BDCQ.SEE3043A,13744.0,R
BDCQ.SEE3043A,13763.0,R
BDCQ.SEE3043A,13869.0,R
BDCQ.SEE3043A,13976.0,R
BDCQ.SEE3043A,13881.0,R
BDCQ.SEE3043A,14164.0,R
BDCQ.SEE3043A,13868.0,R
BDCQ.SEE3043A,14137.0,F
BDCQ.SEE3043A,14238.0,F
BDCQ.SEE3043A,14105.0,F
BDCQ.SEE3043A,14287.0,F
BDCQ.SEE3043A,14097.0,F
BDCQ.SEE3043A,14420.0,F
BDCQ.SEE3044A,13245.0,F
BDCQ.SEE3044A,13063.0,F
BDCQ.SEE3044A,13115.0,F
BDCQ.SEE3044A,12514.0,F
BDCQ.SEE3044A,13204.0,F
BDCQ.SEE3044A,12987.0,F
BDCQ.SEE3044A,13086.0,F
BDCQ.SEE3044A,13089.0,F
BDCQ.SEE3044A,13489.0,F
BDCQ.SEE3044A,13465.0,F
BDCQ.SEE3044A,13579.0,F
BDCQ.SEE3044A,13293.0,F
BDCQ.SEE3044A,14339.0,F
BDCQ.SEE3044A,14200.0,F
BDCQ.SEE3044A,13685.0,F
BDCQ.SEE3044A,12844.0,F
BDCQ.SEE3044A,13107.0,F
BDCQ.SEE3044A,13071.0,F
BDCQ.SEE3044A,13123.0,F
BDCQ.SEE3044A,12985.0,F
BDCQ.SEE3044A,13483.0,F
BDCQ.SEE3044A,13629.0,F
BDCQ.SEE3044A,13638.0,F
BDCQ.SEE3044A,14033.0,F
BDCQ.SEE3044A,14812.0,F
BDCQ.SEE3044A,15000.0,F
BDCQ.SEE3044A,15193.0,F
BDCQ.SEE3044A,15483.0,F
BDCQ.SEE3044A,15905.0,F
BDCQ.SEE3044A,15574.0,F
BDCQ.SEE3044A,16242.0,F
BDCQ.SEE3044A,16109.0,F
BDCQ.SEE3044A,16263.0,F
BDCQ.SEE3044A,16840.0,F
BDCQ.SEE3044A,17342.0,F
BDCQ.SEE3044A,17366.0,F
BDCQ.SEE3044A,17341.0,F
BDCQ.SEE3044A,17818.0,R
BDCQ.SEE3044A,18026.0,R
BDCQ.SEE3044A,15776.0,R
BDCQ.SEE3044A,17998.0,R
BDCQ.SEE3044A,16842.0,R
BDCQ.SEE3044A,17939.0,R
BDCQ.SEE3044A,17718.0,R
BDCQ.SEE3044A,17719.0,R
BDCQ.SEE3044A,17814.0,R
BDCQ.SEE3044A,17232.0,R
BDCQ.SEE3044A,17561.0,F
BDCQ.SEE3044A,17107.0,F
BDCQ.SEE3044A,17389.0,F
BDCQ.SEE3044A,17937.0,F
BDCQ.SEE3044A,18100.0,F
BDCQ.SEE3044A,17909.0,F
BDCQ.SEE3045A,11168.0,F
BDCQ.SEE3045A,11107.0,F
BDCQ.SEE3045A,10376.0,F
BDCQ.SEE3045A,10031.0,F
BDCQ.SEE3045A,10132.0,F
BDCQ.SEE3045A,10053.0,F
BDCQ.SEE3045A,10107.0,F
BDCQ.SEE3045A,9771.0,F
BDCQ.SEE3045A,9884.0,F
BDCQ.SEE3045A,9843.0,F
BDCQ.SEE3045A,9851.0,F
BDCQ.SEE3045A,9678.0,F
BDCQ.SEE3045A,9779.0,F
BDCQ.SEE3045A,9531.0,F
BDCQ.SEE3045A,9729.0,F
BDCQ.SEE3045A,10944.0,F
BDCQ.SEE3045A,10930.0,F
BDCQ.SEE3045A,10999.0,F
BDCQ.SEE3045A,9738.0,F
BDCQ.SEE3045A,9414.0,F
BDCQ.SEE3045A,9542.0,F
BDCQ.SEE3045A,9920.0,F
BDCQ.SEE3045A,10069.0,F
BDCQ.SEE3045A,9758.0,F
BDCQ.SEE3045A,10035.0,F
BDCQ.SEE3045A,10086.0,F
BDCQ.SEE3045A,10158.0,F
BDCQ.SEE3045A,9589.0,F
BDCQ.SEE3045A,10032.0,F
BDCQ.SEE3045A,10283.0,F
BDCQ.SEE3045A,10374.0,F
BDCQ.SEE3045A,10861.0,F
BDCQ.SEE3045A,13150.0,F
BDCQ.SEE3045A,13338.0,F
BDCQ.SEE3045A,13286.0,F
BDCQ.SEE3045A,13521.0,F
BDCQ.SEE3045A,13775.0,F
BDCQ.SEE3045A,11630.0,R
BDCQ.SEE3045A,11910.0,R
BDCQ.SEE3045A,13458.0,R
BDCQ.SEE3045A,13725.0,R
BDCQ.SEE3045A,13567.0,R
BDCQ.SEE3045A,13733.0,R
BDCQ.SEE3045A,13414.0,R
BDCQ.SEE3045A,13391.0,R
BDCQ.SEE3045A,13409.0,R
BDCQ.SEE3045A,12055.0,R
BDCQ.SEE3045A,11982.0,F
BDCQ.SEE3045A,12128.0,F
BDCQ.SEE3045A,13160.0,F
BDCQ.SEE3045A,13350.0,F
BDCQ.SEE3045A,13183.0,F
BDCQ.SEE3045A,13763.0,F
BDCQ.SEE3046A,37934.0,F
BDCQ.SEE3046A,38398.0,F
BDCQ.SEE3046A,38743.0,F
BDCQ.SEE3046A,37985.0,F
BDCQ.SEE3046A,38129.0,F
BDCQ.SEE3046A,37948.0,F
BDCQ.SEE3046A,38411.0,F
BDCQ.SEE3046A,37523.0,F
BDCQ.SEE3046A,38112.0,F
BDCQ.SEE3046A,37561.0,F
BDCQ.SEE3046A,38241.0,F
BDCQ.SEE3046A,37695.0,F
BDCQ.SEE3046A,37707.0,F
BDCQ.SEE3046A,37816.0,F
BDCQ.SEE3046A,38197.0,F
BDCQ.SEE3046A,37708.0,F
BDCQ.SEE3046A,37545.0,F
BDCQ.SEE3046A,37942.0,F
BDCQ.SEE3046A,38385.0,F
BDCQ.SEE3046A,37647.0,F
BDCQ.SEE3046A,37550.0,F
BDCQ.SEE3046A,37777.0,F
BDCQ.SEE3046A,38228.0,F
BDCQ.SEE3046A,37722.0,F
BDCQ.SEE3046A,38995.0,F
BDCQ.SEE3046A,39125.0,F
BDCQ.SEE3046A,40049.0,F
BDCQ.SEE3046A,40309.0,F
BDCQ.SEE3046A,41197.0,F
BDCQ.SEE3046A,41233.0,F
BDCQ.SEE3046A,42642.0,F
BDCQ.SEE3046A,40993.0,F
BDCQ.SEE3046A,41573.0,F
BDCQ.SEE3046A,41917.0,F
BDCQ.SEE3046A,42993.0,F
BDCQ.SEE3046A,43034.0,F
BDCQ.SEE3046A,43310.0,F
BDCQ.SEE3046A,43729.0,R
BDCQ.SEE3046A,44131.0,R
BDCQ.SEE3046A,42517.0,R
BDCQ.SEE3046A,42974.0,R
BDCQ.SEE3046A,42249.0,R
BDCQ.SEE3046A,44650.0,R
BDCQ.SEE3046A,44679.0,R
BDCQ.SEE3046A,44626.0,R
BDCQ.SEE3046A,43087.0,R
BDCQ.SEE3046A,43002.0,R
BDCQ.SEE3046A,42917.0,F
BDCQ.SEE3046A,42719.0,F
BDCQ.SEE3046A,43861.0,F
BDCQ.SEE3046A,45252.0,F
BDCQ.SEE3046A,43897.0,F
BDCQ.SEE3046A,42853.0,F
BDCQ.SEE3047A,129777.0,F
BDCQ.SEE3047A,130805.0,F
BDCQ.SEE3047A,134260.0,F
BDCQ.SEE3047A,126278.0,F
BDCQ.SEE3047A,130771.0,F
BDCQ.SEE3047A,129648.0,F
BDCQ.SEE3047A,132267.0,F
BDCQ.SEE3047A,131506.0,F
BDCQ.SEE3047A,136475.0,F
BDCQ.SEE3047A,132844.0,F
BDCQ.SEE3047A,135223.0,F
BDCQ.SEE3047A,133103.0,F
BDCQ.SEE3047A,135813.0,F
BDCQ.SEE3047A,140128.0,F
BDCQ.SEE3047A,139880.0,F
BDCQ.SEE3047A,136149.0,F
BDCQ.SEE3047A,137183.0,F
BDCQ.SEE3047A,136658.0,F
BDCQ.SEE3047A,139386.0,F
BDCQ.SEE3047A,137859.0,F
BDCQ.SEE3047A,141126.0,F
BDCQ.SEE3047A,142759.0,F
BDCQ.SEE3047A,144509.0,F
BDCQ.SEE3047A,140420.0,F
BDCQ.SEE3047A,144059.0,F
BDCQ.SEE3047A,147446.0,F
BDCQ.SEE3047A,148018.0,F
BDCQ.SEE3047A,144736.0,F
BDCQ.SEE3047A,143716.0,F
BDCQ.SEE3047A,143676.0,F
BDCQ.SEE3047A,146434.0,F
BDCQ.SEE3047A,146450.0,F
BDCQ.SEE3047A,150509.0,F
BDCQ.SEE3047A,150223.0,F
BDCQ.SEE3047A,156105.0,F
BDCQ.SEE3047A,151235.0,F
BDCQ.SEE3047A,150184.0,F
BDCQ.SEE3047A,152563.0,R
BDCQ.SEE3047A,160279.0,R
BDCQ.SEE3047A,152418.0,R
BDCQ.SEE3047A,152346.0,R
BDCQ.SEE3047A,161058.0,R
BDCQ.SEE3047A,167420.0,R
BDCQ.SEE3047A,161423.0,R
BDCQ.SEE3047A,164052.0,R
BDCQ.SEE3047A,171441.0,R
BDCQ.SEE3047A,172245.0,R
BDCQ.SEE3047A,173684.0,F
BDCQ.SEE3047A,170817.0,F
BDCQ.SEE3047A,172557.0,F
BDCQ.SEE3047A,166703.0,F
BDCQ.SEE3047A,160849.0,F
BDCQ.SEE3047A,158746.0,F
BDCQ.SEE3048A,8656.0,F
BDCQ.SEE3048A,8710.0,F
BDCQ.SEE3048A,9039.0,F
BDCQ.SEE3048A,9015.0,F
BDCQ.SEE3048A,8942.0,F
BDCQ.SEE3048A,8928.0,F
BDCQ.SEE3048A,9183.0,F
BDCQ.SEE3048A,8875.0,F
BDCQ.SEE3048A,8669.0,F
BDCQ.SEE3048A,8784.0,F
BDCQ.SEE3048A,9119.0,F
BDCQ.SEE3048A,9113.0,F
BDCQ.SEE3048A,9082.0,F
BDCQ.SEE3048A,9071.0,F
BDCQ.SEE3048A,9354.0,F
BDCQ.SEE3048A,9119.0,F
BDCQ.SEE3048A,9006.0,F
BDCQ.SEE3048A,9122.0,F
BDCQ.SEE3048A,9373.0,F
BDCQ.SEE3048A,9232.0,F
BDCQ.SEE3048A,9246.0,F
BDCQ.SEE3048A,9270.0,F
BDCQ.SEE3048A,9552.0,F
BDCQ.SEE3048A,9559.0,F
BDCQ.SEE3048A,9542.0,F
BDCQ.SEE3048A,9512.0,F
BDCQ.SEE3048A,9816.0,F
BDCQ.SEE3048A,9920.0,F
BDCQ.SEE3048A,9627.0,F
BDCQ.SEE3048A,9991.0,F
BDCQ.SEE3048A,10042.0,F
BDCQ.SEE3048A,9959.0,F
BDCQ.SEE3048A,9909.0,F
BDCQ.SEE3048A,9948.0,F
BDCQ.SEE3048A,10331.0,F
BDCQ.SEE3048A,10347.0,F
BDCQ.SEE3048A,10254.0,F
BDCQ.SEE3048A,10427.0,R
BDCQ.SEE3048A,10610.0,R
BDCQ.SEE3048A,10763.0,R
BDCQ.SEE3048A,10323.0,R
BDCQ.SEE3048A,10507.0,R
BDCQ.SEE3048A,10789.0,R
BDCQ.SEE3048A,10688.0,R
BDCQ.SEE3048A,10389.0,R
BDCQ.SEE3048A,10287.0,R
BDCQ.SEE3048A,10496.0,R
BDCQ.SEE3048A,10495.0,F
BDCQ.SEE3048A,11089.0,F
BDCQ.SEE3048A,10227.0,F
BDCQ.SEE3048A,10463.0,F
BDCQ.SEE3048A,10669.0,F
BDCQ.SEE3048A,11288.0,F
BDCQ.SEE3049A,2414.0,F
BDCQ.SEE3049A,2391.0,F
BDCQ.SEE3049A,2477.0,F
BDCQ.SEE3049A,2468.0,F
BDCQ.SEE3049A,2321.0,F
BDCQ.SEE3049A,2292.0,F
BDCQ.SEE3049A,2486.0,F
BDCQ.SEE3049A,2424.0,F
BDCQ.SEE3049A,2436.0,F
BDCQ.SEE3049A,2403.0,F
BDCQ.SEE3049A,2561.0,F
BDCQ.SEE3049A,2508.0,F
BDCQ.SEE3049A,2509.0,F
BDCQ.SEE3049A,2478.0,F
BDCQ.SEE3049A,2504.0,F
BDCQ.SEE3049A,2516.0,F
BDCQ.SEE3049A,2437.0,F
BDCQ.SEE3049A,2377.0,F
BDCQ.SEE3049A,2483.0,F
BDCQ.SEE3049A,2477.0,F
BDCQ.SEE3049A,2443.0,F
BDCQ.SEE3049A,2453.0,F
BDCQ.SEE3049A,2497.0,F
BDCQ.SEE3049A,2467.0,F
BDCQ.SEE3049A,2426.0,F
BDCQ.SEE3049A,2496.0,F
BDCQ.SEE3049A,2697.0,F
BDCQ.SEE3049A,2621.0,F
BDCQ.SEE3049A,2556.0,F
BDCQ.SEE3049A,2589.0,F
BDCQ.SEE3049A,2735.0,F
BDCQ.SEE3049A,2612.0,F
BDCQ.SEE3049A,2581.0,F
BDCQ.SEE3049A,2754.0,F
BDCQ.SEE3049A,2812.0,F
BDCQ.SEE3049A,2774.0,F
BDCQ.SEE3049A,2678.0,F
BDCQ.SEE3049A,2737.0,R
BDCQ.SEE3049A,2798.0,R
BDCQ.SEE3049A,2825.0,R
BDCQ.SEE3049A,2833.0,R
BDCQ.SEE3049A,2839.0,R
BDCQ.SEE3049A,2986.0,R
BDCQ.SEE3049A,3055.0,R
BDCQ.SEE3049A,3022.0,R
BDCQ.SEE3049A,3032.0,R
BDCQ.SEE3049A,3132.0,R
BDCQ.SEE3049A,3085.0,F
BDCQ.SEE3049A,3098.0,F
BDCQ.SEE3049A,3033.0,F
BDCQ.SEE3049A,3090.0,F
BDCQ.SEE3049A,3067.0,F
BDCQ.SEE3049A,3001.0,F
BDCQ.SEE3050A,2448.0,F
BDCQ.SEE3050A,2258.0,F
BDCQ.SEE3050A,2418.0,F
BDCQ.SEE3050A,2724.0,F
BDCQ.SEE3050A,2685.0,F
BDCQ.SEE3050A,2597.0,F
BDCQ.SEE3050A,2672.0,F
BDCQ.SEE3050A,2738.0,F
BDCQ.SEE3050A,2683.0,F
BDCQ.SEE3050A,2393.0,F
BDCQ.SEE3050A,2549.0,F
BDCQ.SEE3050A,2639.0,F
BDCQ.SEE3050A,2580.0,F
BDCQ.SEE3050A,2391.0,F
BDCQ.SEE3050A,2574.0,F
BDCQ.SEE3050A,2646.0,F
BDCQ.SEE3050A,2594.0,F
BDCQ.SEE3050A,2415.0,F
BDCQ.SEE3050A,2598.0,F
BDCQ.SEE3050A,2722.0,F
BDCQ.SEE3050A,2671.0,F
BDCQ.SEE3050A,2529.0,F
BDCQ.SEE3050A,2701.0,F
BDCQ.SEE3050A,2780.0,F
BDCQ.SEE3050A,2764.0,F
BDCQ.SEE3050A,2541.0,F
BDCQ.SEE3050A,2688.0,F
BDCQ.SEE3050A,2808.0,F
BDCQ.SEE3050A,2691.0,F
BDCQ.SEE3050A,2609.0,F
BDCQ.SEE3050A,2961.0,F
BDCQ.SEE3050A,3029.0,F
BDCQ.SEE3050A,2807.0,F
BDCQ.SEE3050A,2682.0,F
BDCQ.SEE3050A,2817.0,F
BDCQ.SEE3050A,2779.0,F
BDCQ.SEE3050A,2692.0,F
BDCQ.SEE3050A,2635.0,R
BDCQ.SEE3050A,2811.0,R
BDCQ.SEE3050A,2945.0,R
BDCQ.SEE3050A,2818.0,R
BDCQ.SEE3050A,2731.0,R
BDCQ.SEE3050A,2849.0,R
BDCQ.SEE3050A,2795.0,R
BDCQ.SEE3050A,2840.0,R
BDCQ.SEE3050A,2770.0,R
BDCQ.SEE3050A,2829.0,R
BDCQ.SEE3050A,2959.0,F
BDCQ.SEE3050A,2857.0,F
BDCQ.SEE3050A,2768.0,F
BDCQ.SEE3050A,2894.0,F
BDCQ.SEE3050A,2931.0,F
BDCQ.SEE3050A,2772.0,F
BDCQ.SEE3051A,15541.0,F
BDCQ.SEE3051A,13860.0,F
BDCQ.SEE3051A,14446.0,F
BDCQ.SEE3051A,15876.0,F
BDCQ.SEE3051A,16152.0,F
BDCQ.SEE3051A,14535.0,F
BDCQ.SEE3051A,15327.0,F
BDCQ.SEE3051A,16444.0,F
BDCQ.SEE3051A,16409.0,F
BDCQ.SEE3051A,14957.0,F
BDCQ.SEE3051A,16151.0,F
BDCQ.SEE3051A,17172.0,F
BDCQ.SEE3051A,17167.0,F
BDCQ.SEE3051A,15369.0,F
BDCQ.SEE3051A,16150.0,F
BDCQ.SEE3051A,17268.0,F
BDCQ.SEE3051A,17025.0,F
BDCQ.SEE3051A,15473.0,F
BDCQ.SEE3051A,16445.0,F
BDCQ.SEE3051A,17436.0,F
BDCQ.SEE3051A,17257.0,F
BDCQ.SEE3051A,15942.0,F
BDCQ.SEE3051A,16948.0,F
BDCQ.SEE3051A,18073.0,F
BDCQ.SEE3051A,18367.0,F
BDCQ.SEE3051A,16657.0,F
BDCQ.SEE3051A,17993.0,F
BDCQ.SEE3051A,19024.0,F
BDCQ.SEE3051A,19048.0,F
BDCQ.SEE3051A,17825.0,F
BDCQ.SEE3051A,19107.0,F
BDCQ.SEE3051A,20112.0,F
BDCQ.SEE3051A,19831.0,F
BDCQ.SEE3051A,18349.0,F
BDCQ.SEE3051A,19866.0,F
BDCQ.SEE3051A,20629.0,F
BDCQ.SEE3051A,20510.0,F
BDCQ.SEE3051A,19417.0,R
BDCQ.SEE3051A,20310.0,R
BDCQ.SEE3051A,21705.0,R
BDCQ.SEE3051A,21664.0,R
BDCQ.SEE3051A,20596.0,R
BDCQ.SEE3051A,21471.0,R
BDCQ.SEE3051A,21933.0,R
BDCQ.SEE3051A,21294.0,R
BDCQ.SEE3051A,20716.0,R
BDCQ.SEE3051A,20227.0,R
BDCQ.SEE3051A,21162.0,F
BDCQ.SEE3051A,21178.0,F
BDCQ.SEE3051A,20834.0,F
BDCQ.SEE3051A,20922.0,F
BDCQ.SEE3051A,22169.0,F
BDCQ.SEE3051A,21899.0,F
BDCQ.SEE3052A,22854.0,F
BDCQ.SEE3052A,22684.0,F
BDCQ.SEE3052A,22969.0,F
BDCQ.SEE3052A,22133.0,F
BDCQ.SEE3052A,22643.0,F
BDCQ.SEE3052A,22162.0,F
BDCQ.SEE3052A,22543.0,F
BDCQ.SEE3052A,22337.0,F
BDCQ.SEE3052A,22878.0,F
BDCQ.SEE3052A,22409.0,F
BDCQ.SEE3052A,22702.0,F
BDCQ.SEE3052A,22362.0,F
BDCQ.SEE3052A,22676.0,F
BDCQ.SEE3052A,22460.0,F
BDCQ.SEE3052A,22777.0,F
BDCQ.SEE3052A,22521.0,F
BDCQ.SEE3052A,22475.0,F
BDCQ.SEE3052A,22368.0,F
BDCQ.SEE3052A,22768.0,F
BDCQ.SEE3052A,22922.0,F
BDCQ.SEE3052A,23162.0,F
BDCQ.SEE3052A,23126.0,F
BDCQ.SEE3052A,23287.0,F
BDCQ.SEE3052A,23434.0,F
BDCQ.SEE3052A,24081.0,F
BDCQ.SEE3052A,23965.0,F
BDCQ.SEE3052A,23831.0,F
BDCQ.SEE3052A,23596.0,F
BDCQ.SEE3052A,23843.0,F
BDCQ.SEE3052A,23513.0,F
BDCQ.SEE3052A,23723.0,F
BDCQ.SEE3052A,24059.0,F
BDCQ.SEE3052A,24565.0,F
BDCQ.SEE3052A,24201.0,F
BDCQ.SEE3052A,24675.0,F
BDCQ.SEE3052A,25001.0,F
BDCQ.SEE3052A,24832.0,F
BDCQ.SEE3052A,24810.0,R
BDCQ.SEE3052A,25305.0,R
BDCQ.SEE3052A,24579.0,R
BDCQ.SEE3052A,25218.0,R
BDCQ.SEE3052A,25278.0,R
BDCQ.SEE3052A,25640.0,R
BDCQ.SEE3052A,25446.0,R
BDCQ.SEE3052A,25459.0,R
BDCQ.SEE3052A,25118.0,R
BDCQ.SEE3052A,26277.0,R
BDCQ.SEE3052A,26072.0,F
BDCQ.SEE3052A,26454.0,F
BDCQ.SEE3052A,25852.0,F
BDCQ.SEE3052A,26322.0,F
BDCQ.SEE3052A,25723.0,F
